transaction_amount,transaction_frequency,average_amount,amount_deviation,time_since_last_transaction,country_change,city_change,device_change,ip_change,merchant_frequency,transactions_last_hour,transactions_last_day,label,is_fraud
83.71,1.0,232.99,0.6407141937422208,1298.1389384833335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NORMAL,0
100.3,0.0,195.67,0.4874022589052997,2489.606905933333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
713.02,1.0,176.596,3.037577295068971,463.95009178333333,1.0,1.0,1.0,1.0,1.0,0.0,1.0,FRAUD,1
98.05,0.0,266.0,0.631390977443609,2784.2573762,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
122.35,0.0,242.00714285714284,0.49443640978719633,2428.3498852333337,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
106.85,1.0,227.04999999999998,0.5293988108346179,1244.4864091000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUSPICIOUS,0
103.48,1.0,213.69444444444446,0.5157571818536332,1047.8933320666667,0.0,0.0,0.0,0.0,3.0,0.0,1.0,NORMAL,0
616.06,1.0,202.673,2.039674747006261,809.9172274833332,1.0,1.0,1.0,1.0,3.0,0.0,1.0,FRAUD,1
118.94,0.0,240.25363636363636,0.5049398552287545,1469.2181116333334,0.0,0.0,0.0,0.0,4.0,0.0,0.0,NORMAL,0
108.67,0.0,230.14416666666668,0.527817708465346,2056.862966333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSPICIOUS,0
915.72,1.0,220.8,3.1472826086956522,473.03087985,1.0,1.0,1.0,1.0,4.0,0.0,1.0,FRAUD,1
90.47,0.0,270.4371428571429,0.6654675498927662,2350.4621467499996,0.0,0.0,0.0,0.0,5.0,0.0,0.0,NORMAL,0
132.74,0.0,258.43933333333337,0.4863784924379416,2512.412853983333,0.0,0.0,0.0,0.0,6.0,0.0,0.0,NORMAL,0
83.57,0.0,250.583125,0.666497893663031,2256.0660713666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSPICIOUS,0
104.38,0.0,240.75882352941176,0.5664541034474334,2232.21801715,0.0,0.0,0.0,0.0,7.0,0.0,0.0,NORMAL,0
88.3,0.0,233.1822222222222,0.6213261922006632,2731.1416608333334,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
109.81,1.0,225.55684210526314,0.5131604123595872,591.9846960833333,0.0,0.0,0.0,0.0,8.0,0.0,1.0,NORMAL,0
74.65,2.0,219.76950000000002,0.6603259323973527,402.84906415,0.0,0.0,0.0,0.0,9.0,0.0,2.0,NORMAL,0
128.91,1.0,212.85904761904763,0.394387969682598,1327.0729910166667,0.0,0.0,0.0,0.0,10.0,0.0,1.0,NORMAL,0
880.74,1.0,209.0431818181818,3.2131964905032673,1397.5336122666668,1.0,1.0,1.0,1.0,5.0,0.0,1.0,FRAUD,1
86.46,1.0,238.24739130434781,0.6370999089364544,1384.9550382833334,0.0,0.0,0.0,0.0,6.0,0.0,1.0,NORMAL,0
98.92,0.0,231.92291666666665,0.573478975593543,1654.1723343333333,0.0,0.0,0.0,0.0,7.0,0.0,0.0,NORMAL,0
1132.55,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRAUD,1
197.92,1.0,1132.55,0.8252439185907907,319.91719543333335,1.0,1.0,1.0,1.0,0.0,0.0,1.0,SUSPICIOUS,0
182.15,2.0,665.235,0.7261869865536239,156.85944105,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NORMAL,0
278.69,0.0,504.20666666666665,0.44727029921593,2221.181650966667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
190.72,1.0,447.8275,0.5741217321401655,1378.1870477500001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NORMAL,0
917.74,0.0,396.406,1.3151516374626016,1862.3106160166667,1.0,1.0,1.0,1.0,2.0,0.0,0.0,FRAUD,1
2090.16,0.0,483.295,3.3248119678457253,2649.030449266667,1.0,1.0,1.0,1.0,1.0,0.0,0.0,FRAUD,1
257.99,0.0,712.8471428571428,0.638085103398244,1638.32241055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
1923.55,1.0,655.99,1.9322855531334318,1425.5042960666665,0.0,0.0,1.0,1.0,2.0,0.0,1.0,FRAUD,1
207.51,1.0,796.8299999999999,0.739580588080268,745.3792657833333,0.0,0.0,0.0,0.0,3.0,0.0,1.0,NORMAL,0
198.29,0.0,737.8979999999999,0.7312772225971611,1761.8832320333333,0.0,0.0,0.0,0.0,4.0,0.0,0.0,NORMAL,0
141.66,1.0,688.8427272727272,0.7943507358191011,948.4612172166667,0.0,0.0,0.0,0.0,3.0,0.0,1.0,NORMAL,0
228.06,2.0,643.2441666666666,0.6454534501543607,25.629766433333334,0.0,0.0,0.0,0.0,2.0,1.0,2.0,NORMAL,0
202.08,2.0,611.3069230769231,0.6694295576060872,873.7923432666666,0.0,0.0,0.0,0.0,1.0,0.0,2.0,SUSPICIOUS,0
235.76,1.0,582.0764285714286,0.5949672784747216,1343.5452039666666,0.0,0.0,0.0,0.0,5.0,0.0,1.0,NORMAL,0
181.71,0.0,558.9886666666666,0.6749307976428859,2638.9587289333335,0.0,0.0,0.0,0.0,4.0,0.0,0.0,NORMAL,0
222.19,0.0,535.4087499999999,0.5850086499333452,2847.920302483333,0.0,0.0,0.0,0.0,5.0,0.0,0.0,NORMAL,0
213.52,0.0,516.9841176470588,0.5869892464554037,1961.30267785,0.0,0.0,0.0,0.0,6.0,0.0,0.0,NORMAL,0
204.69,0.0,500.125,0.590722319420145,1627.4209078166668,0.0,0.0,0.0,0.0,6.0,0.0,0.0,NORMAL,0
204.95,1.0,484.5757894736842,0.5770527449945367,949.0100908666667,0.0,0.0,0.0,0.0,7.0,0.0,1.0,NORMAL,0
210.18,0.0,470.5945,0.5533734457160039,1472.8187674833332,0.0,0.0,1.0,0.0,8.0,0.0,0.0,SUSPICIOUS,0
242.02,1.0,458.19380952380953,0.471795569976107,1318.8388192,0.0,0.0,0.0,0.0,9.0,0.0,1.0,NORMAL,0
220.69,2.0,448.3677272727273,0.5077924065980745,14.666465350000001,0.0,0.0,0.0,0.0,3.0,1.0,2.0,NORMAL,0
250.04,2.0,438.46869565217395,0.4297426418821234,996.1759625,0.0,0.0,0.0,0.0,4.0,0.0,2.0,NORMAL,0
223.9,0.0,430.6175,0.4800489994020215,2216.025707866667,0.0,0.0,0.0,0.0,5.0,0.0,0.0,SUSPICIOUS,0
275.27,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
247.39,0.0,275.27,0.10128237730228502,2859.44163445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
1776.3,0.0,261.33,5.797153024911032,2179.2596383,1.0,1.0,1.0,1.0,1.0,0.0,0.0,FRAUD,1
751.36,0.0,766.32,0.01952187075895192,2521.3482938666666,0.0,0.0,0.0,0.0,2.0,0.0,0.0,SUSPICIOUS,0
260.25,1.0,762.5799999999999,0.6587243305620394,199.3940549,0.0,0.0,0.0,0.0,1.0,0.0,1.0,NORMAL,0
222.73,2.0,662.1139999999999,0.6636077775126337,679.4910863666667,0.0,0.0,0.0,0.0,3.0,0.0,2.0,NORMAL,0
255.62,0.0,588.8833333333333,0.56592420683214,2861.271410133333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
283.38,0.0,541.2742857142857,0.47645767131530886,1903.4505060333333,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
157.16,0.0,509.03749999999997,0.6912604670579279,1606.0078714333333,0.0,0.0,0.0,0.0,4.0,0.0,0.0,NORMAL,0
265.52,0.0,469.94,0.4349917010682215,2712.1193418499997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
243.26,1.0,449.49799999999993,0.4588185041980164,434.8514048833333,0.0,0.0,0.0,0.0,4.0,0.0,1.0,NORMAL,0
1885.6,0.0,430.7490909090909,3.3774903761734314,2321.80068365,1.0,1.0,1.0,1.0,5.0,0.0,0.0,FRAUD,1
190.38,1.0,551.9866666666667,0.6551003647431097,955.1758436833334,0.0,0.0,0.0,0.0,5.0,0.0,1.0,NORMAL,0
246.17,2.0,524.1707692307692,0.5303629762467311,154.11627206666665,0.0,0.0,0.0,0.0,6.0,0.0,2.0,NORMAL,0
286.8,0.0,504.3135714285714,0.43130620263186586,2318.5658757,0.0,0.0,0.0,0.0,7.0,0.0,0.0,NORMAL,0
236.7,0.0,489.81266666666664,0.5167540243276681,2756.47479175,0.0,0.0,0.0,0.0,6.0,0.0,0.0,NORMAL,0
305.61,0.0,473.99312499999996,0.3552438128717583,2878.7699481666664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
237.24,0.0,464.0882352941176,0.48880410672412694,2234.82689705,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
802.58,1.0,451.48555555555555,0.7776426955950357,1039.6186320833333,0.0,0.0,0.0,0.0,7.0,0.0,1.0,SUSPICIOUS,0
276.98,1.0,469.96421052631575,0.41063597228008397,1195.63531025,0.0,0.0,0.0,0.0,8.0,0.0,1.0,NORMAL,0
1948.31,1.0,460.31499999999994,3.2325581395348837,755.4647918833333,0.0,0.0,1.0,1.0,9.0,0.0,1.0,FRAUD,1
289.49,0.0,531.1719047619048,0.45499753016914085,2199.898438166667,0.0,0.0,0.0,0.0,10.0,0.0,0.0,NORMAL,0
305.3,0.0,520.1863636363637,0.413094957226868,2111.9874092166665,0.0,0.0,0.0,0.0,11.0,0.0,0.0,NORMAL,0
238.06,0.0,510.8434782608696,0.5339864163276423,1850.5603971833334,0.0,0.0,0.0,0.0,8.0,0.0,0.0,NORMAL,0
261.2,1.0,499.47749999999996,0.4770535209293712,145.43036891666668,0.0,0.0,0.0,0.0,12.0,0.0,1.0,NORMAL,0
64.26,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
63.42,1.0,64.26,0.013071895424836654,25.003914,0.0,0.0,0.0,0.0,0.0,1.0,1.0,NORMAL,0
53.55,2.0,63.84,0.16118421052631587,829.942854,0.0,0.0,0.0,0.0,1.0,0.0,2.0,NORMAL,0
47.72,0.0,60.410000000000004,0.21006455884787292,2644.472378983334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
62.55,1.0,57.2375,0.09281502511465387,774.2912932166668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NORMAL,0
652.13,0.0,58.3,10.185763293310464,1629.81627235,1.0,1.0,1.0,1.0,2.0,0.0,0.0,FRAUD,1
61.98,1.0,157.27166666666668,0.6059048567764909,1096.0047999166668,0.0,0.0,0.0,0.0,3.0,0.0,1.0,NORMAL,0
91.81,1.0,143.65857142857143,0.360915265361323,498.55639518333334,0.0,0.0,0.0,0.0,4.0,0.0,1.0,NORMAL,0
611.18,0.0,137.1775,3.4553953818957184,2577.6299437,1.0,1.0,1.0,1.0,5.0,0.0,0.0,FRAUD,1
318.86,1.0,189.84444444444443,0.679585625658434,219.67632423333333,0.0,0.0,1.0,1.0,1.0,0.0,1.0,FRAUD,1
66.2,2.0,202.746,0.6734830773480117,472.88202055,0.0,0.0,0.0,0.0,2.0,0.0,2.0,NORMAL,0
71.38,0.0,190.33272727272725,0.6249725361328965,2177.6210262333334,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
69.66,1.0,180.42,0.6139008979048886,224.47644063333334,0.0,0.0,0.0,0.0,3.0,0.0,1.0,NORMAL,0
51.1,0.0,171.89999999999998,0.7027341477603257,1828.4693508333332,0.0,0.0,1.0,0.0,4.0,0.0,0.0,SUSPICIOUS,0
83.96,1.0,163.27142857142857,0.48576428383935605,539.8105691,0.0,0.0,0.0,0.0,6.0,0.0,1.0,NORMAL,0
74.32,2.0,157.98399999999998,0.5295726149483492,854.92062755,0.0,0.0,0.0,0.0,3.0,0.0,2.0,NORMAL,0
164.36,0.0,152.755,0.07597132663415285,1827.8311347666668,0.0,0.0,0.0,0.0,5.0,0.0,0.0,SUSPICIOUS,0
74.45,1.0,153.43764705882353,0.5147866157550106,891.9606660666667,0.0,0.0,0.0,0.0,6.0,0.0,1.0,NORMAL,0
70.98,0.0,149.04944444444445,0.5237821901009732,1606.7749826,0.0,0.0,0.0,0.0,7.0,0.0,0.0,NORMAL,0
63.01,1.0,144.94052631578947,0.5652699655394046,1023.1496618333333,0.0,0.0,0.0,0.0,8.0,0.0,1.0,NORMAL,0
411.88,2.0,140.844,1.9243702252137118,249.42641164999998,1.0,1.0,1.0,1.0,7.0,0.0,2.0,FRAUD,1
60.26,1.0,153.75047619047618,0.6080662545373456,1423.2382099166668,0.0,0.0,0.0,0.0,4.0,0.0,1.0,NORMAL,0
304.23,1.0,149.5009090909091,1.0349709031869676,1043.8729979166667,1.0,1.0,1.0,1.0,5.0,0.0,1.0,FRAUD,1
48.94,0.0,156.22826086956522,0.6867404160578864,2424.7968734333335,0.0,0.0,0.0,0.0,6.0,0.0,0.0,NORMAL,0
73.27,0.0,151.75791666666666,0.5171915797912794,1877.07993095,0.0,0.0,0.0,0.0,8.0,0.0,0.0,NORMAL,0
179.22,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
233.12,1.0,179.22,0.3007476844102221,1417.15501725,0.0,0.0,0.0,0.0,1.0,0.0,1.0,NORMAL,0
671.26,1.0,206.17000000000002,2.2558568171896973,811.5826209333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUSPICIOUS,0
1674.28,0.0,361.2,3.6353266888150606,1586.9849772166667,1.0,1.0,1.0,1.0,2.0,0.0,0.0,FRAUD,1
207.55,0.0,689.47,0.6989716738944407,1440.9974407333332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
215.27,1.0,593.086,0.6370340894912374,1089.47161105,0.0,0.0,0.0,0.0,2.0,0.0,1.0,NORMAL,0
1441.19,0.0,530.1166666666667,1.7186279749740623,1462.0047360666665,1.0,1.0,1.0,1.0,3.0,0.0,0.0,FRAUD,1
140.67,0.0,660.2700000000001,0.7869507928574675,1916.3302317999999,0.0,0.0,0.0,0.0,4.0,0.0,0.0,NORMAL,0
198.85,0.0,595.32,0.6659779614325069,2781.47001915,0.0,0.0,0.0,0.0,5.0,0.0,0.0,NORMAL,0
237.21,0.0,551.2677777777777,0.5697009519471278,1609.6730785666666,0.0,0.0,0.0,0.0,6.0,0.0,0.0,NORMAL,0
509.58,1.0,519.862,0.019778325786458682,1130.1196007833335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUSPICIOUS,0
193.14,0.0,518.9272727272727,0.6278091167092954,2709.503278516667,0.0,0.0,0.0,0.0,7.0,0.0,0.0,NORMAL,0
149.69,0.0,491.77833333333336,0.6956148942443581,2259.9919729000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
207.29,1.0,465.46384615384613,0.5546592894102327,922.5458289,0.0,0.0,0.0,0.0,8.0,0.0,1.0,NORMAL,0
198.28,0.0,447.0228571428571,0.5564432627286555,1868.26554225,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
973.13,0.0,430.44,1.260779667317164,1615.00588945,0.0,0.0,1.0,1.0,4.0,0.0,0.0,FRAUD,1
210.43,0.0,464.358125,0.5468368298713412,2125.2541740833335,0.0,0.0,1.0,0.0,9.0,0.0,0.0,SUSPICIOUS,0
580.96,0.0,449.42117647058825,0.29268496994827337,2168.1834736666665,0.0,0.0,0.0,0.0,5.0,0.0,0.0,SUSPICIOUS,0
168.73,1.0,456.72888888888895,0.6305685843291425,572.3914667666667,0.0,0.0,0.0,0.0,6.0,0.0,1.0,NORMAL,0
208.94,2.0,441.571052631579,0.5268258669702081,334.3029787666666,0.0,0.0,0.0,0.0,7.0,0.0,2.0,NORMAL,0
208.57,0.0,429.93950000000007,0.51488523385267,2035.0105493666667,0.0,0.0,0.0,0.0,10.0,0.0,0.0,NORMAL,0
207.02,1.0,419.39809523809527,0.5063878392617084,532.0699456833333,0.0,0.0,0.0,0.0,8.0,0.0,1.0,NORMAL,0
128.21,2.0,409.7445454545454,0.6870977260776671,402.23061598333334,0.0,0.0,0.0,0.0,9.0,0.0,2.0,NORMAL,0
175.64,0.0,397.5039130434783,0.5581427144824389,2680.817250966667,0.0,0.0,0.0,0.0,11.0,0.0,0.0,NORMAL,0
221.98,1.0,388.2595833333333,0.42826910260854256,409.21224186666666,0.0,0.0,0.0,0.0,12.0,0.0,1.0,NORMAL,0
877.48,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRAUD,1
122.59,1.0,877.48,0.860293112093723,243.59537851666667,1.0,1.0,1.0,1.0,0.0,0.0,1.0,NORMAL,0
149.49,2.0,500.035,0.7010409271351006,489.43260115,0.0,0.0,0.0,0.0,1.0,0.0,2.0,NORMAL,0
113.84,3.0,383.18666666666667,0.7029124186645326,334.229916,0.0,0.0,1.0,0.0,2.0,0.0,3.0,SUSPICIOUS,0
131.04,4.0,315.85,0.5851195187589046,300.3448453333333,0.0,0.0,0.0,0.0,1.0,0.0,4.0,SUSPICIOUS,0
128.48,3.0,278.88800000000003,0.5393132727116262,761.3309559,0.0,0.0,0.0,0.0,0.0,0.0,3.0,SUSPICIOUS,0
464.26,0.0,253.82000000000002,0.8290914821527064,1986.5699293666667,0.0,0.0,0.0,0.0,3.0,0.0,0.0,SUSPICIOUS,0
110.0,0.0,283.8828571428572,0.61251622902807,2344.0848334333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSPICIOUS,0
122.21,1.0,262.1475,0.5338120714483259,837.5437417166667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NORMAL,0
692.52,0.0,246.59888888888887,1.808285159435701,2646.5412778,0.0,0.0,1.0,1.0,2.0,0.0,0.0,FRAUD,1
139.52,0.0,291.191,0.5208643124272384,1665.5209712166666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
126.21,1.0,277.40272727272725,0.5450297073830959,223.03376955000002,0.0,0.0,0.0,0.0,4.0,0.0,1.0,SUSPICIOUS,0
97.08,1.0,264.80333333333334,0.6333883007515012,1312.7952954333334,0.0,0.0,0.0,0.0,5.0,0.0,1.0,NORMAL,0
86.45,0.0,251.90153846153845,0.6568103532515758,2799.9599390333333,0.0,0.0,0.0,0.0,6.0,0.0,0.0,NORMAL,0
156.05,0.0,240.08357142857145,0.35001799968463365,2376.6121393,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
126.7,0.0,234.4813333333333,0.45965848027703693,1578.9704788666668,0.0,0.0,0.0,0.0,7.0,0.0,0.0,NORMAL,0
120.46,0.0,227.745,0.4710751059298778,1805.6399466833332,0.0,0.0,0.0,0.0,3.0,0.0,0.0,SUSPICIOUS,0
733.66,1.0,221.43411764705883,2.313220238126863,1318.0331227833333,1.0,1.0,1.0,1.0,8.0,0.0,1.0,FRAUD,1
105.14,1.0,249.89111111111112,0.5792567429369238,242.87660525,0.0,0.0,0.0,0.0,3.0,0.0,1.0,NORMAL,0
405.92,0.0,242.2726315789474,0.6754678287618558,1803.98668395,0.0,0.0,0.0,0.0,9.0,0.0,0.0,SUSPICIOUS,0
130.84,1.0,250.455,0.4775907847717155,387.3792023166667,0.0,0.0,0.0,0.0,4.0,0.0,1.0,NORMAL,0
143.05,0.0,244.7590476190476,0.4155476523072253,2005.14608635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSPICIOUS,0
134.26,1.0,240.13590909090908,0.4408999449175562,302.60120643333335,0.0,0.0,0.0,0.0,4.0,0.0,1.0,NORMAL,0
123.82,0.0,235.5326086956522,0.474297844847478,2228.9254300166667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,SUSPICIOUS,0
125.78,1.0,230.87791666666666,0.4552099143306257,1270.8457353166666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,SUSPICIOUS,0
251.52,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSPICIOUS,0
220.54,1.0,251.52,0.12317111959287538,909.88354235,0.0,0.0,1.0,0.0,0.0,0.0,1.0,NORMAL,0
274.51,0.0,236.03,0.16303012328941233,1596.4619197499999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
237.68,0.0,248.85666666666665,0.04491206450835145,1750.3078234333334,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
290.31,1.0,246.0625,0.1798221996443993,162.83168253333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUSPICIOUS,0
1618.18,0.0,254.91199999999998,5.34799460205875,1524.2954036833332,1.0,1.0,1.0,1.0,1.0,0.0,0.0,FRAUD,1
994.27,0.0,482.1233333333334,1.062273138961676,1968.7754488333335,0.0,0.0,0.0,0.0,3.0,0.0,0.0,SUSPICIOUS,0
268.33,0.0,555.2871428571428,0.5167725321005091,2732.5063112333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
239.11,0.0,519.4175,0.5396574046889063,2023.0037754,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
298.74,1.0,488.2722222222222,0.38816916792772693,589.9895976333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUSPICIOUS,0
259.03,0.0,469.3190000000001,0.4480726329000106,1963.35403785,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
343.27,1.0,450.2018181818182,0.23751973862227457,339.34543536666666,0.0,0.0,0.0,0.0,4.0,0.0,1.0,NORMAL,0
259.78,0.0,441.2908333333333,0.4113179328069735,2137.6271450333334,0.0,0.0,0.0,0.0,5.0,0.0,0.0,SUSPICIOUS,0
260.41,0.0,427.32846153846157,0.3906092773168541,2744.96856385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
235.29,1.0,415.4057142857143,0.433589881148894,370.79856589999997,0.0,0.0,0.0,0.0,1.0,0.0,1.0,SUSPICIOUS,0
1808.56,2.0,403.398,3.4833142454846078,761.7172964833334,1.0,1.0,1.0,1.0,2.0,0.0,2.0,FRAUD,1
733.91,2.0,491.220625,0.4940537156801997,458.1088856833333,0.0,0.0,0.0,0.0,6.0,0.0,2.0,SUSPICIOUS,0
255.36,1.0,505.4964705882353,0.49483326816734624,1361.85143045,0.0,0.0,0.0,0.0,4.0,0.0,1.0,NORMAL,0
1515.42,0.0,491.59999999999997,2.0826281529698947,1594.9334021333334,0.0,1.0,1.0,1.0,3.0,0.0,0.0,FRAUD,1
2531.45,0.0,545.4852631578947,3.640730320274946,1448.8656689166667,1.0,1.0,1.0,1.0,7.0,0.0,0.0,FRAUD,1
220.51,1.0,644.7835,0.6580092387599868,817.3499461666667,0.0,0.0,0.0,0.0,8.0,0.0,1.0,SUSPICIOUS,0
265.89,0.0,624.58,0.5742899228281405,1626.3805731333334,0.0,0.0,0.0,0.0,4.0,0.0,0.0,NORMAL,0
295.42,0.0,608.2759090909091,0.5143322370903753,1706.51974715,0.0,0.0,0.0,0.0,5.0,0.0,0.0,NORMAL,0
257.58,1.0,594.6734782608695,0.5668547372361449,675.6355101,0.0,0.0,0.0,0.0,6.0,0.0,1.0,NORMAL,0
228.17,0.0,580.6279166666667,0.6070288846772927,2187.162386333333,0.0,0.0,0.0,0.0,7.0,0.0,0.0,NORMAL,0
564.18,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRAUD,1
135.66,0.0,564.18,0.7595448261193236,2806.87046695,1.0,1.0,1.0,1.0,0.0,0.0,0.0,NORMAL,0
125.25,0.0,349.91999999999996,0.6420610425240054,1637.9167731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
118.48,1.0,275.03,0.5692106315674652,756.0879584666667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,NORMAL,0
136.57,0.0,235.89249999999998,0.4210498426189896,2717.77616765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
110.91,1.0,216.02799999999996,0.4865943303645823,478.4136945333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,NORMAL,0
158.8,1.0,198.50833333333333,0.20003358381260225,1304.8096790666668,0.0,0.0,0.0,0.0,2.0,0.0,1.0,NORMAL,0
150.98,0.0,192.83571428571426,0.21705374671259764,2327.03350405,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
157.44,0.0,187.60375,0.1607843659841554,2789.181612,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
132.15,0.0,184.25222222222223,0.28277662865516473,2362.93755585,0.0,0.0,0.0,0.0,2.0,0.0,0.0,NORMAL,0
495.65,1.0,179.04199999999997,1.7683448576311707,1333.9122972666667,0.0,0.0,0.0,0.0,3.0,0.0,1.0,SUSPICIOUS,0
112.82,0.0,207.82454545454542,0.4571382328625107,2829.898240533333,0.0,0.0,0.0,0.0,3.0,0.0,0.0,NORMAL,0
111.48,0.0,199.9075,0.4423420832134862,1679.5986052666667,0.0,0.0,0.0,0.0,4.0,0.0,0.0,NORMAL,0
166.37,1.0,193.1053846153846,0.1384497106004293,574.3344676666667,0.0,0.0,0.0,0.0,4.0,0.0,1.0,NORMAL,0
552.73,2.0,191.19571428571427,1.8909120796192385,151.53275243333334,1.0,1.0,1.0,1.0,5.0,0.0,2.0,FRAUD,1
159.26,3.0,215.29799999999997,0.2602810987561426,623.09408855,0.0,0.0,0.0,0.0,5.0,0.0,3.0,NORMAL,0
138.29,2.0,211.795625,0.3470592227766745,712.38545555,0.0,0.0,0.0,0.0,6.0,0.0,2.0,NORMAL,0
150.48,2.0,207.47176470588235,0.2746964859853361,258.11173775000003,0.0,0.0,0.0,0.0,4.0,0.0,2.0,NORMAL,0
116.25,0.0,204.30555555555554,0.43099932019034665,1818.7881134833333,0.0,0.0,1.0,0.0,5.0,0.0,0.0,SUSPICIOUS,0
131.75,1.0,199.67105263157896,0.34016474464579904,1384.6130773666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUSPICIOUS,0
136.85,1.0,196.275,0.30276397911094133,90.21814558333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SUSPICIOUS,0
1177.43,0.0,193.4452380952381,5.08663212180142,2209.9043921333337,0.0,1.0,1.0,1.0,7.0,0.0,0.0,FRAUD,1
448.44,0.0,238.17181818181817,0.8828424094141358,2438.85563,0.0,0.0,0.0,0.0,8.0,0.0,0.0,SUSPICIOUS,0
108.8,0.0,247.31391304347827,0.5600732742404478,2323.0481876833337,0.0,0.0,0.0,0.0,6.0,0.0,0.0,NORMAL,0
918.72,1.0,241.5425,2.803554239937071,546.9835529333334,1.0,1.0,1.0,1.0,9.0,0.0,1.0,FRAUD,1
124.16,0.0,0.0,0.0,10080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,0
141.1,0.0,124.16,0.13643685567010308,2312.1678537499997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSPICIOUS,0
122.64,0.0,132.63,0.07532232526577694,2642.102199866667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUSPICIOUS,0
103.05,1.0,129.29999999999998,0.20301624129930387,973.2765184666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NORMAL,0
112.55,0.0,122.7375,0.0830023423973928,2766.942876466667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NORMAL,0
99.73,1.0,120.7,0.17373653686826843,1093.4759268166667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,SUSPICIOUS,0
1282.32,0.0,117.205,9.940830169361375,2732.8170115333332,1.0,1.0,1.0,1.0,2.0,0.0,0.0,FRAUD,1
